OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU2242,Stramenopila,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,NA
OTU2243,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU2244,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,NA
OTU2245,Euglenozoa,Kinetoplastia,NA,NA,NA,NA,NA
OTU2246,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Pleurastraceae,Pleurastrum,NA
OTU2247,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU2248,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2249,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU225,Heterolobosa,NA,NA,NA,NA,NA,NA
OTU2251,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2252,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2253,Viridiplantae,Chlorophyta,Incertae_sedis,Incertae_sedis,Incertae_sedis,Dictyosphaerium,NA
OTU2255,Fungi,Ascomycota,Leotiomycetes,Helotiales,Tricladiaceae,Tricladium,NA
OTU2257,Cryptista,Cryptophyta,NA,NA,NA,NA,NA
OTU2259,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU226,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2260,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU2261,Viridiplantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,NA,NA
OTU2262,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2263,Amoebozoa,NA,NA,NA,NA,NA,NA
OTU2264,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2265,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2266,Viridiplantae,Chlorophyta,Ulvophyceae,Ignatiales,Ignatiaceae,Ignatius,NA
OTU2268,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU2269,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU227,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU2270,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,NA
OTU2271,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU2272,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2273,Cryptista,NA,NA,NA,NA,NA,NA
OTU2274,Fungi,Basidiomycota,Pucciniomycetes,Platygloeales,NA,NA,NA
OTU2275,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2278,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU2279,Fungi,Ascomycota,Sordariomycetes,Glomerellales,NA,NA,NA
OTU228,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU2281,Fungi,Ascomycota,Sordariomycetes,Togniniales,Togniniaceae,Phaeoacremonium,NA
OTU2282,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU2283,Fungi,Basidiomycota,Pucciniomycetes,Platygloeales,NA,NA,NA
OTU2284,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,Papiliotrema,NA
OTU2285,Alveolata,Ciliophora,Nassophorea,Nassulida,NA,NA,NA
OTU2287,Fungi,Basidiomycota,Ustilaginomycetes,NA,NA,NA,NA
OTU2288,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Psilocybe,NA
OTU2289,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU229,Stramenopila,Oomycota,Peronosporomycetes,Peronosporales,Pythiaceae,Pythium,NA
OTU2291,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU2292,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,NA
OTU2293,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,NA,NA,NA
OTU2294,Rhizaria,Cercozoa,NA,Cercomonadida,Cercomonadidae,NA,NA
OTU2296,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2297,Alveolata,Ciliophora,Nassophorea,Nassulida,NA,NA,NA
OTU2298,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU2299,Stramenopila,Oomycota,Saprolegniomycetes,Saprolegniales,NA,NA,NA
OTU23,Viridiplantae,Chlorophyta,Pedinophyceae,Pedinomonadales,NA,NA,NA
OTU2300,Fungi,Basidiomycota,Microbotryomycetes,NA,NA,NA,NA
OTU2301,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,NA,NA
OTU2302,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2303,Amoebozoa,Lobosa,Tubulinea,Arcellinida,NA,NA,NA
OTU2304,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Psilocybe,NA
OTU2305,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Helminthosporium,NA
OTU2306,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2307,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU2308,Viridiplantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Schizochlamydaceae,Planktosphaeria,NA
OTU2309,Fungi,Ascomycota,Sordariomycetes,Togniniales,Togniniaceae,Phaeoacremonium,NA
OTU231,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2310,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2311,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU2313,Rhodoplantae,NA,NA,NA,NA,NA,NA
OTU2314,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Micractinium,NA
OTU2315,Fungi,Basidiomycota,Microbotryomycetes,NA,NA,NA,NA
OTU2317,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2318,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,NA
OTU2319,Viridiplantae,Chlorophyta,Incertae_sedis,Incertae_sedis,Incertae_sedis,Chlamydomonas,NA
OTU232,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU2320,Fungi,Chytridiomycota,Chytridiomycetes,NA,NA,NA,NA
OTU2321,Fungi,Ascomycota,Sordariomycetes,Atractosporales,Atractosporaceae,Atractospora,NA
OTU2322,Fungi,NA,NA,NA,NA,NA,NA
OTU2323,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,Papiliotrema,NA
OTU2324,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU2325,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU2326,Alveolata,Ciliophora,Nassophorea,Nassulida,NA,NA,NA
OTU2327,Fungi,Ascomycota,Sordariomycetes,Microascales,NA,NA,NA
OTU2328,Stramenopila,Ochrophyta,Chrysophyceae,NA,NA,NA,NA
OTU2329,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU2330,Alveolata,Ciliophora,Nassophorea,Nassulida,NA,NA,NA
OTU2331,Viridiplantae,Chlorophyta,Incertae_sedis,Incertae_sedis,Incertae_sedis,Chlamydomonas,NA
OTU2332,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU2333,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2334,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU2335,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,Candida,NA
OTU2336,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2337,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Tetracystaceae,Tetracystis,NA
OTU2338,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU2339,Viridiplantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,NA,NA
OTU234,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU2340,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,NA,NA,NA
OTU2341,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2342,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU2343,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2344,Stramenopila,Hyphochytria,Hyphochytriomycetes,Hyphochytriales,Hyphochytriaceae,Hyphochytrium,NA
OTU2345,Metazoa,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,NA
OTU2346,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,NA,NA,NA
OTU2347,Fungi,Basidiobolomycota,Basidiobolomycetes,NA,NA,NA,NA
OTU2351,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2352,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Xepicula,NA
OTU2353,Heterolobosa,Heterolobosia,Heterolobosea,NA,NA,NA,NA
OTU2354,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,Sistotrema,NA
OTU2355,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU2356,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,Pythium,NA
OTU2357,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,Sistotrema,NA
OTU2358,Fungi,Basidiobolomycota,Basidiobolomycetes,NA,NA,NA,NA
OTU2359,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,NA,NA,NA
OTU236,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU2360,Fungi,Basidiomycota,Pucciniomycetes,Platygloeales,NA,NA,NA
OTU2361,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chaetosphaeria,NA
OTU2362,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU2363,Rhizaria,Haplosporidia,NA,NA,NA,NA,NA
OTU2365,Fungi,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,Idriella,NA
OTU2366,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU2367,Heterolobosa,Heterolobosia,Heterolobosea,Acrasida,NA,NA,NA
OTU2368,Metazoa,Nematoda,Chromadorea,Rhabditida,Criconematidae,Mesocriconema,NA
OTU2369,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU237,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeriopsis,NA
OTU2370,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU2371,Cryptista,NA,NA,NA,NA,NA,NA
OTU2372,Fungi,Basidiobolomycota,Basidiobolomycetes,NA,NA,NA,NA
OTU2373,Rhizaria,Haplosporidia,NA,Plasmodiophorida,Plasmodiophoridae,NA,NA
OTU2374,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU2375,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU2376,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2377,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,NA
OTU2378,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU238,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU2380,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU2382,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2383,Fungi,Blastocladiomycota,Blastocladiomycetes,NA,NA,NA,NA
OTU2384,Heterolobosa,Heterolobosia,Heterolobosea,Acrasida,NA,NA,NA
OTU2385,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU2386,Fungi,Basidiomycota,Pucciniomycetes,Platygloeales,NA,NA,NA
OTU2387,Amoebozoa,Conosa,Variosea,NA,NA,NA,NA
OTU2388,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU2389,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU239,Stramenopila,Oomycota,Peronosporomycetes,Lagenidiales,Lagenidiaceae,Lagenidium,NA
OTU2391,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2392,Fungi,Monoblepharomycota,Sanchytriomycetes,NA,NA,NA,NA
OTU2393,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2394,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU2395,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA
OTU2396,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU2397,Fungi,Chytridiomycota,Chytridiomycetes,NA,NA,NA,NA
OTU2398,Fungi,Basidiobolomycota,Basidiobolomycetes,NA,NA,NA,NA
OTU2399,Rhizaria,Haplosporidia,NA,Plasmodiophorida,Plasmodiophoridae,NA,NA
OTU24,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU240,Metazoa,Gastrotricha,NA,NA,NA,NA,NA
OTU2400,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2401,Stramenopila,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
OTU2402,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Tetracystaceae,Tetracystis,NA
OTU2404,Rhizaria,Cercozoa,Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,NA
OTU2405,Rhizaria,Haplosporidia,NA,NA,NA,NA,NA
OTU2406,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,NA,NA
OTU2408,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2409,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU241,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2410,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2411,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Athelia,NA
OTU2412,Stramenopila,Oomycota,Peronosporomycetes,Peronosporales,Pythiaceae,Pythium,NA
OTU2413,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA
OTU2414,Rhizaria,Cercozoa,Imbricatea,NA,NA,NA,NA
OTU2415,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU2416,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Hyphodontia,NA
OTU2417,Fungi,Zoopagomycota,Zoopagomycetes,NA,NA,NA,NA
OTU2418,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU242,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2420,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU2421,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Fomitopsis,NA
OTU2422,Viridiplantae,Chlorophyta,Incertae_sedis,Incertae_sedis,Incertae_sedis,Chlamydomonas,NA
OTU2423,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,NA,NA
OTU2424,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU2425,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Athelia,NA
OTU2426,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Trichocladium,NA
OTU2427,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2428,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,NA,NA,NA
OTU2429,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU243,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU2430,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU2431,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Caliciaceae,Buellia,NA
OTU2432,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU2433,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2434,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU2435,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU2436,Fungi,Ascomycota,Sordariomycetes,Amphisphaeriales,Sporocadaceae,Pestalotiopsis,NA
OTU2438,Rhizaria,Cercozoa,NA,Cercomonadida,Cercomonadidae,NA,NA
OTU2439,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU244,Rhizaria,NA,NA,NA,NA,NA,NA
OTU2440,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,NA
OTU2441,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2442,Fungi,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,Geminibasidiaceae,Geminibasidium,NA
OTU2443,Fungi,Zoopagomycota,Zoopagomycetes,NA,NA,NA,NA
OTU2445,Fungi,Chytridiomycota,GS13,GS13,NA,NA,NA
OTU2446,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,NA,NA
OTU2447,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2449,Fungi,NA,NA,NA,NA,NA,NA
OTU245,NA,NA,NA,NA,NA,NA,NA
OTU2450,Fungi,Ascomycota,Sordariomycetes,Amphisphaeriales,Sporocadaceae,Pestalotiopsis,NA
OTU2451,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2452,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2453,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2454,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU2456,Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
OTU2457,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA
OTU2458,Fungi,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,NA,NA,NA
OTU2459,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Acrocalymmaceae,Acrocalymma,NA
OTU246,Fungi,Ascomycota,Sordariomycetes,Amphisphaeriales,Sporocadaceae,Pestalotiopsis,NA
OTU2460,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA
OTU2461,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2462,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU2463,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU2464,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Trichocladium,NA
OTU2465,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU2467,Euglenozoa,Kinetoplastia,NA,NA,NA,NA,NA
OTU2468,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU2469,Heterolobosa,NA,NA,NA,NA,NA,NA
OTU247,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Gibellulopsis,NA
OTU2471,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU2472,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU2476,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU2477,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Lobosphaera,NA
OTU2478,Alveolata,Ciliophora,Phyllopharyngea,NA,NA,NA,NA
OTU2479,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2480,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2481,Fungi,Chytridiomycota,Rhizophydiomycetes,NA,NA,NA,NA
OTU2482,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU2484,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU2485,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU2486,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,NA,NA,NA
OTU2487,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU2492,Alveolata,NA,NA,NA,NA,NA,NA
OTU2493,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeriopsis,NA
OTU2494,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Psilocybe,NA
OTU2495,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU2496,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2497,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Hyaloscypha,NA
OTU2499,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU25,Stramenopila,Xanthophyta,Xanthophyceae,Mischococcales,Botryochloridaceae,Chlorellidium,NA
OTU250,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2500,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU2501,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU2503,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2504,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,NA,NA,NA
OTU2505,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2508,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU251,Stramenopila,Oomycota,Peronosporomycetes,Peronosporales,NA,NA,NA
OTU2510,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2511,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,NA,NA,NA
OTU2512,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU2513,Fungi,Zoopagomycota,Zoopagomycetes,NA,NA,NA,NA
OTU2514,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU2515,Amoebozoa,NA,NA,NA,NA,NA,NA
OTU2516,Fungi,Basidiobolomycota,Basidiobolomycetes,NA,NA,NA,NA
OTU2517,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,Flammispora,NA
OTU2518,Amoebozoa,NA,NA,NA,NA,NA,NA
OTU2519,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Psilocybe,NA
OTU252,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2520,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2521,Rhizaria,Cercozoa,Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,NA
OTU2522,Rhizaria,Cercozoa,Sarcomonadea,Cercomonadida,NA,NA,NA
OTU2523,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Testudinaceae,NA,NA
OTU2524,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU2525,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Testudinaceae,NA,NA
OTU2526,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU2527,Rhodoplantae,NA,NA,NA,NA,NA,NA
OTU253,Viridiplantae,Chlorophyta,Chlorophyceae,Chaetophorales,Uronemataceae,Uronema,NA
OTU2530,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU2531,Rhizaria,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomonadidae,Thaumatomonas,NA
OTU2532,Alveolata,Ciliophora,Litostomatea,NA,NA,NA,NA
OTU2533,NA,NA,NA,NA,NA,NA,NA
OTU2534,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,NA
OTU2535,Fungi,Chytridiomycota,Rhizophydiomycetes,NA,NA,NA,NA
OTU2536,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2537,Stramenopila,Oomycota,Peronosporomycetes,Peronosporales,Pythiaceae,Pythium,NA
OTU2538,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Ochroconis,NA
OTU2539,Alveolata,Dinophyta,NA,NA,NA,NA,NA
OTU254,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2540,NA,NA,NA,NA,NA,NA,NA
OTU2541,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2542,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2543,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2544,NA,NA,NA,NA,NA,NA,NA
OTU2545,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Arthopyreniaceae,NA,NA
OTU2546,Fungi,Aphelidiomycota,NA,NA,NA,NA,NA
OTU2548,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Tetragoniomycetaceae,NA,NA
OTU2549,Stramenopila,Ochrophyta,Bacillariophyceae,NA,NA,NA,NA
OTU255,Fungi,NA,NA,NA,NA,NA,NA
OTU2550,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,NA
OTU2551,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU2552,Alveolata,Ciliophora,Colpodea,NA,NA,NA,NA
OTU2553,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU2554,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Testudinaceae,NA,NA
OTU2555,Stramenopila,Oomycota,Peronosporomycetes,Peronosporales,Pythiaceae,Pythium,NA
OTU2556,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2557,Alveolata,Ciliophora,Litostomatea,Haptorida,NA,NA,NA
OTU2558,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU2559,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU256,NA,NA,NA,NA,NA,NA,NA
OTU2560,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU2561,Amoebozoa,Conosa,Variosea,NA,NA,NA,NA
OTU2562,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2564,Metazoa,Arthropoda,Arachnida,Astigmata,NA,NA,NA
OTU2565,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU2567,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2568,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU2569,Metazoa,Arthropoda,Arachnida,Astigmata,NA,NA,NA
OTU257,Fungi,Ascomycota,Sordariomycetes,Pleurotheciales,Pleurotheciaceae,Phaeoisaria,NA
OTU2570,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Microglena,NA
OTU2571,Metazoa,Nematoda,NA,NA,NA,NA,NA
OTU2572,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA
OTU2573,Metazoa,Annelida,NA,NA,NA,NA,NA
OTU2575,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
