OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU242,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2420,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU2421,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Hyphodermataceae,Hyphoderma,NA
OTU2422,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
OTU2423,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Sphaerobolaceae,Sphaerobolus,Sphaerobolus_ingoldii
OTU2424,Metazoa,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Acrobeloides,NA
OTU2425,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,NA
OTU2426,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU2427,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2428,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU2429,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU243,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU2430,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU2431,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2432,Metazoa,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Acrobeloides,NA
OTU2433,NA,NA,NA,NA,NA,NA,NA
OTU2434,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudeurotium,Pseudeurotium_hygrophilum
OTU2435,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
OTU2436,Fungi,Ascomycota,Sordariomycetes,Xylariales,Bartaliniaceae,Truncatella,Truncatella_angustata
OTU2438,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2439,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_rossicum
OTU244,NA,NA,NA,NA,NA,NA,NA
OTU2440,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2441,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2442,Fungi,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,Geminibasidiaceae,Geminibasidium,NA
OTU2443,Fungi,Zoopagomycota,NA,NA,NA,NA,NA
OTU2445,Fungi,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,Idriella,NA
OTU2446,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Sphaerobolaceae,Sphaerobolus,Sphaerobolus_ingoldii
OTU2447,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2449,NA,NA,NA,NA,NA,NA,NA
OTU245,NA,NA,NA,NA,NA,NA,NA
OTU2450,Fungi,Ascomycota,Sordariomycetes,Xylariales,Bartaliniaceae,Truncatella,Truncatella_angustata
OTU2451,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_polysporum
OTU2452,NA,NA,NA,NA,NA,NA,NA
OTU2453,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2454,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Linnemannia,Linnemannia_amoeboidea
OTU2456,Fungi,Zoopagomycota,Zoopagomycetes,Zoopagales,Piptocephalidaceae,Syncephalis,NA
OTU2457,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Crepidotaceae,Crepidotus,NA
OTU2458,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU2459,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,Wettsteinina,NA
OTU246,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Podospora,NA
OTU2460,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Crepidotaceae,Crepidotus,NA
OTU2461,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,NA,NA
OTU2462,Metazoa,Nematoda,Chromadorea,Rhabditida,Paratylenchidae,Paratylenchus,Paratylenchus_nanus
OTU2463,Alveolata,Ciliophora,Oligohymenophorea,NA,Vorticellidae,Vorticella,NA
OTU2464,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU2465,Alveolata,Ciliophora,Oligohymenophorea,NA,Vorticellidae,Vorticella,NA
OTU2467,NA,NA,NA,NA,NA,NA,NA
OTU2468,NA,NA,NA,NA,NA,NA,NA
OTU2469,NA,NA,NA,NA,NA,NA,NA
OTU247,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella_sinensis
OTU2471,Metazoa,Nematoda,Chromadorea,Rhabditida,Anguinidae,Nothotylenchus,NA
OTU2472,NA,NA,NA,NA,NA,NA,NA
OTU2476,NA,NA,NA,NA,NA,NA,NA
OTU2477,Viridiplantae,Chlorophyta,Trebouxiophyceae,Trebouxiales,Trebouxiaceae,Lobosphaera,NA
OTU2478,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2479,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU2480,Alveolata,Ciliophora,Litostomatea,Haptorida,Trachelophyllidae,Enchelyodon,NA
OTU2481,Fungi,NA,NA,NA,NA,NA,NA
OTU2482,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2484,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,NA
OTU2485,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
OTU2486,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU2487,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Clavulinaceae,NA,NA
OTU2492,NA,NA,NA,NA,NA,NA,NA
OTU2493,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Ophiosphaerella,NA
OTU2494,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Stropharia,Stropharia_melanosperma
OTU2495,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU2496,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_hunanense
OTU2497,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Hyaloscypha,NA
OTU2499,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Protosiphonaceae,Protosiphon,NA
OTU25,Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,Botryochloridaceae,Chlorellidium,Chlorellidium_tetrabotrys
OTU250,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2500,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,NA,NA
OTU2501,NA,NA,NA,NA,NA,NA,NA
OTU2503,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU2504,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU2505,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2508,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,NA,NA
OTU251,Stramenopila,Oomycota,Oomycetes,NA,NA,NA,NA
OTU2510,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2511,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,NA,NA,NA
OTU2512,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,NA,NA
OTU2513,Fungi,Zoopagomycota,NA,NA,NA,NA,NA
OTU2514,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Clavulinaceae,NA,NA
OTU2515,NA,NA,NA,NA,NA,NA,NA
OTU2516,Fungi,Zoopagomycota,NA,NA,NA,NA,NA
OTU2517,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2518,Cryptista,Katablepharidophyta,NA,NA,NA,NA,NA
OTU2519,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Stropharia,Stropharia_melanosperma
OTU252,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Apobryophyllum,NA
OTU2520,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2521,NA,NA,NA,NA,NA,NA,NA
OTU2522,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2523,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,NA
OTU2524,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,NA,NA
OTU2525,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,NA
OTU2526,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Rhizophydiaceae,NA,NA
OTU2527,NA,NA,NA,NA,NA,NA,NA
OTU253,Viridiplantae,Chlorophyta,Chlorophyceae,Chaetophorales,Chaetophoraceae,Uronema,NA
OTU2530,Metazoa,Nematoda,Chromadorea,Rhabditida,Anguinidae,Ditylenchus,NA
OTU2531,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2532,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Spathidium,NA
OTU2533,NA,NA,NA,NA,NA,NA,NA
OTU2534,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,Torula_gaodangensis
OTU2535,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2536,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2537,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,Globisporangium,Globisporangium_rostratifingens
OTU2538,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2539,Alveolata,NA,NA,NA,NA,NA,NA
OTU254,Fungi,NA,NA,NA,NA,NA,NA
OTU2540,NA,NA,NA,NA,NA,NA,NA
OTU2541,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Cladorrhinum,Cladorrhinum_australe
OTU2542,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2543,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_achlamydosporum
OTU2544,NA,NA,NA,NA,NA,NA,NA
OTU2545,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,Aaosphaeria,Aaosphaeria_arxii
OTU2546,NA,NA,NA,NA,NA,NA,NA
OTU2548,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Tetragoniomycetaceae,NA,NA
OTU2549,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU255,NA,NA,NA,NA,NA,NA,NA
OTU2550,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,Pseudogymnoascus_roseus
OTU2551,NA,NA,NA,NA,NA,NA,NA
OTU2552,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,Aristerostoma,NA
OTU2553,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU2554,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2555,Stramenopila,Oomycota,Oomycetes,NA,NA,NA,NA
OTU2556,Fungi,NA,NA,NA,NA,NA,NA
OTU2557,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Arcuospathidium,NA
OTU2558,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU2559,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Arcuospathidium,NA
OTU256,NA,NA,NA,NA,NA,NA,NA
OTU2560,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU2561,NA,NA,NA,NA,NA,NA,NA
OTU2562,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2564,Metazoa,Arthropoda,Arachnida,Mesostigmata,Laelapidae,Coleolaelaps,NA
OTU2565,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_calciphila
OTU2567,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2568,Fungi,NA,NA,NA,NA,NA,NA
OTU2569,Metazoa,Arthropoda,Arachnida,Mesostigmata,Laelapidae,Coleolaelaps,NA
OTU257,Fungi,Ascomycota,Sordariomycetes,Conioscyphales,Conioscyphaceae,Conioscypha,NA
OTU2570,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Tetracystis,NA
OTU2571,Metazoa,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Rhabditis,Rhabditis_terricola
OTU2572,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia_polymorpha
OTU2573,Metazoa,Annelida,NA,NA,NA,NA,NA
OTU2575,NA,NA,NA,NA,NA,NA,NA
OTU2576,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU2577,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Gigaspora,Gigaspora_margarita
OTU2578,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,Pervetustaceae,Pervetustus,NA
OTU2579,NA,NA,NA,NA,NA,NA,NA
OTU258,Fungi,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Sporothrix,Sporothrix_sclerotialis
OTU2580,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU2581,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,NA,NA
OTU2582,NA,NA,NA,NA,NA,NA,NA
OTU2583,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Tyrannosorus,NA
OTU2584,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Tyrannosorus,NA
OTU2586,Metazoa,Gastrotricha,Chaetonotida,NA,Chaetonotidae,Chaetonotus,NA
OTU2587,NA,NA,NA,NA,NA,NA,NA
OTU2588,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2589,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU259,Viridiplantae,Chlorophyta,Chlorophyceae,Chaetophorales,Chaetophoraceae,Uronema,NA
OTU2590,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Chrysosporium,Chrysosporium_lobatum
OTU2591,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,NA
OTU2592,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2593,NA,NA,NA,NA,NA,NA,NA
OTU2594,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_toruloides
OTU2595,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU2596,Alveolata,Ciliophora,Spirotrichea,Stichotrichida,NA,NA,NA
OTU2597,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU2598,Fungi,Rozellomycota,NA,GS05,NA,NA,NA
OTU2599,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU26,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,NA
OTU260,Stramenopila,Ochrophyta,Chrysophyceae,NA,NA,NA,NA
OTU2600,NA,NA,NA,NA,NA,NA,NA
OTU2601,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Epispathidium,NA
OTU2603,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2604,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,NA
OTU2605,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,NA
OTU2606,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Arcuospathidium,NA
OTU2607,NA,NA,NA,NA,NA,NA,NA
OTU2608,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2609,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,NA
OTU261,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Stellatospora,Stellatospora_terricola
OTU2610,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2611,Fungi,Aphelidiomycota,NA,NA,NA,NA,NA
OTU2612,NA,NA,NA,NA,NA,NA,NA
OTU2613,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Nidulariaceae,Cyathus,Cyathus_olla
OTU2614,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeodothis,Phaeodothis_mori
OTU2615,Fungi,Ascomycota,Laboulbeniomycetes,NA,NA,NA,NA
OTU2616,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2618,Alveolata,Ciliophora,Spirotrichea,Urostylida,Holostichidae,Anteholosticha,NA
OTU2619,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,NA,NA
OTU262,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Arcuospathidium,NA
OTU2620,NA,NA,NA,NA,NA,NA,NA
OTU2621,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Cladorrhinum,Cladorrhinum_australe
OTU2622,Fungi,Ascomycota,Dothideomycetes,Microthyriales,Microthyriaceae,Antidactylaria,Antidactylaria_ampulliformis
OTU2624,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2625,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2626,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU2627,Fungi,Ascomycota,Laboulbeniomycetes,NA,NA,NA,NA
OTU2628,Alveolata,Ciliophora,Colpodea,Colpodida,Colpodidae,Colpoda,NA
OTU2629,NA,NA,NA,NA,NA,NA,NA
OTU263,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Stellatospora,Stellatospora_terricola
OTU2630,Heterolobosa,NA,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Vahlkampfia,NA
OTU2631,Alveolata,Ciliophora,Spirotrichea,Urostylida,NA,NA,NA
OTU2632,Alveolata,Ciliophora,Spirotrichea,Stichotrichida,NA,NA,NA
OTU2633,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,Phytopythium,Phytopythium_vexans
OTU2634,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Nidulariaceae,Cyathus,Cyathus_olla
OTU2635,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza_granularis
OTU2636,Alveolata,Ciliophora,Colpodea,Colpodida,Colpodidae,Colpoda,NA
OTU2637,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza_granularis
OTU2638,Alveolata,Ciliophora,Colpodea,Colpodida,Colpodidae,Colpoda,NA
OTU2639,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strombidinopsidae,Strombidinopsis,NA
OTU264,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2640,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU2641,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2642,Alveolata,Ciliophora,Nassophorea,Nassulida,Nassulidae,Nassula,NA
OTU2643,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2644,NA,NA,NA,NA,NA,NA,NA
OTU2646,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,NA,NA
OTU2647,Heterolobosa,NA,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Vahlkampfia,NA
OTU2648,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU265,Fungi,NA,NA,NA,NA,NA,NA
OTU2650,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Spathidium,NA
OTU2652,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2653,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU2654,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2655,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,NA
OTU2656,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,NA
OTU2657,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU266,NA,NA,NA,NA,NA,NA,NA
OTU2660,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,Coprotus,NA
OTU2661,Alveolata,Ciliophora,Nassophorea,Nassulida,Nassulidae,Nassula,NA
OTU2663,NA,NA,NA,NA,NA,NA,NA
OTU2664,Alveolata,Ciliophora,Colpodea,Colpodida,Colpodidae,Colpoda,NA
OTU2665,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2666,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2667,Metazoa,Gastrotricha,Chaetonotida,NA,Chaetonotidae,Chaetonotus,NA
OTU2668,NA,NA,NA,NA,NA,NA,NA
OTU2669,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Semispathidium,NA
OTU267,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Goniaceae,Gonium,NA
OTU2670,NA,NA,NA,NA,NA,NA,NA
OTU2671,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Cyrtohymena,NA
OTU2672,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2673,NA,NA,NA,NA,NA,NA,NA
OTU2674,Stramenopila,NA,NA,NA,NA,NA,NA
OTU2675,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Gaertneriomyces,NA
OTU2676,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2677,Alveolata,Ciliophora,Nassophorea,Nassulida,Furgasoniidae,Parafurgasonia,NA
OTU2679,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU268,Amoebozoa,Variosea,NA,NA,NA,NA,NA
OTU2680,NA,NA,NA,NA,NA,NA,NA
OTU2681,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Phallus,Phallus_hadriani
OTU2682,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2683,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe_apala
OTU2684,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe_apala
OTU2685,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Fuscoboletinus,Fuscoboletinus_spectabilis
OTU2686,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2687,Fungi,Mucoromycota,Endogonomycetes,NA,NA,NA,NA
OTU2688,Fungi,NA,NA,NA,NA,NA,NA
OTU2689,Fungi,Ascomycota,NA,NA,NA,Badarisama,Badarisama_sojae
OTU269,Stramenopila,Ochrophyta,Chrysophyceae,NA,NA,NA,NA
OTU2691,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Lentinula_edodes
OTU2692,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU2693,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,NA
OTU2695,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2696,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Tetracystis,NA
OTU2697,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Sistotrema,NA
OTU2698,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Sistotrema,NA
OTU2699,Alveolata,Ciliophora,Oligohymenophorea,NA,Epistylidae,Rhabdostyla,NA
OTU270,Fungi,Ascomycota,Leotiomycetes,Helotiales,Mollisiaceae,Phialocephala,Phialocephala_bamuru
OTU2700,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,Pythium,NA
OTU2701,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,Pythium,NA
OTU2702,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2703,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,NA
OTU2704,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2705,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU2706,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,NA,NA
OTU2707,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2708,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Apobryophyllum,NA
OTU2709,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU271,Fungi,Aphelidiomycota,NA,NA,NA,NA,NA
OTU2710,NA,NA,NA,NA,NA,NA,NA
OTU2711,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Lysurus,NA
OTU2712,Fungi,Ascomycota,GS37,NA,NA,NA,NA
OTU2714,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Kochiomyces,NA
OTU2715,Metazoa,Arthropoda,NA,NA,NA,NA,NA
OTU2716,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2717,NA,NA,NA,NA,NA,NA,NA
OTU2718,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2719,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU272,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,NA
OTU2720,Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
OTU2722,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Lysurus,NA
OTU2723,NA,NA,NA,NA,NA,NA,NA
OTU2724,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,NA,NA
OTU2725,NA,NA,NA,NA,NA,NA,NA
OTU2726,Fungi,Ascomycota,NA,NA,NA,Triscelophorus,NA
OTU2727,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2728,NA,NA,NA,NA,NA,NA,NA
OTU2729,Alveolata,Ciliophora,Spirotrichea,Urostylida,Bakuellidae,Bakuella,Bakuella_granulifera
OTU273,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,NA,NA
OTU2730,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_crustosus
OTU2731,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena_stylobates
OTU2732,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Semispathidium,NA
OTU2733,Alveolata,Dinophyta,NA,NA,NA,NA,NA
OTU2734,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena_stylobates
OTU2735,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU2736,Fungi,Ascomycota,Laboulbeniomycetes,Pyxidiophorales,NA,NA,NA
OTU2737,NA,NA,NA,NA,NA,NA,NA
OTU2738,Fungi,Ascomycota,Laboulbeniomycetes,Pyxidiophorales,NA,NA,NA
OTU2739,NA,NA,NA,NA,NA,NA,NA
OTU274,NA,NA,NA,NA,NA,NA,NA
