OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU2934,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU2935,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2936,NA,NA,NA,NA,NA,NA,NA
OTU2938,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2939,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,Geranomyces,Geranomyces_variabilis
OTU2940,NA,NA,NA,NA,NA,NA,NA
OTU2941,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU2942,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU2944,Fungi,Mucoromycota,Endogonomycetes,Endogonales,NA,NA,NA
OTU2945,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Hydnophlebia,Hydnophlebia_crocata
OTU2947,Alveolata,Ciliophora,Colpodea,Colpodida,Colpodidae,Colpoda,NA
OTU2948,Fungi,NA,NA,NA,NA,NA,NA
OTU2949,NA,NA,NA,NA,NA,NA,NA
OTU295,NA,NA,NA,NA,NA,NA,NA
OTU2951,Fungi,Basidiomycota,Agaricomycetes,Tremellodendropsidales,NA,NA,NA
OTU2952,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU2953,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2954,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,Typhula_micans
OTU2955,NA,NA,NA,NA,NA,NA,NA
OTU2956,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2958,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU2959,NA,NA,NA,NA,NA,NA,NA
OTU2960,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU2961,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU2962,NA,NA,NA,NA,NA,NA,NA
OTU2963,NA,NA,NA,NA,NA,NA,NA
OTU2964,NA,NA,NA,NA,NA,NA,NA
OTU2965,NA,NA,NA,NA,NA,NA,NA
OTU2966,NA,NA,NA,NA,NA,NA,NA
OTU2967,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Exserohilum,Exserohilum_pedicellatum
OTU2970,Fungi,NA,NA,NA,NA,NA,NA
OTU2971,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Arcuospathidium,NA
OTU2972,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2973,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,NA,NA
OTU2974,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Cistella,NA
OTU2975,Alveolata,Ciliophora,Spirotrichea,Urostylida,NA,NA,NA
OTU2976,Fungi,NA,NA,NA,NA,NA,NA
OTU2977,Alveolata,Ciliophora,Colpodea,Colpodida,Colpodidae,Colpoda,NA
OTU2978,Fungi,Chytridiomycota,Chytridiomycetes,NA,NA,NA,NA
OTU2980,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU2981,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,NA,NA
OTU2983,NA,NA,NA,NA,NA,NA,NA
OTU2984,Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Chromulinaceae,Spumella,NA
OTU2985,NA,NA,NA,NA,NA,NA,NA
OTU2986,Metazoa,Arthropoda,NA,NA,NA,NA,NA
OTU2987,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU2988,NA,NA,NA,NA,NA,NA,NA
OTU2989,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU2990,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,Vermispora,NA
OTU2991,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,NA,NA,NA
OTU2992,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU2993,NA,NA,NA,NA,NA,NA,NA
OTU2994,Metazoa,Nematoda,Chromadorea,Rhabditida,Anguinidae,Ditylenchus,NA
OTU2995,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU2996,NA,NA,NA,NA,NA,NA,NA
OTU2997,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2998,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,Halteria_grandinella
OTU3,Heterolobosa,NA,NA,NA,NA,NA,NA
OTU3000,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Mrakia,Mrakia_frigida
OTU3001,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU3002,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chaetosphaeria,NA
OTU3003,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU3004,NA,NA,NA,NA,NA,NA,NA
OTU3005,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU3006,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU3007,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU3008,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Cryptococcus,Cryptococcus_watticus
OTU3009,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU3010,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chloridium,NA
OTU3011,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU3012,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Septoria,Septoria_glycinicola
OTU3013,Alveolata,Ciliophora,Spirotrichea,Urostylida,Urostylidae,NA,NA
OTU3014,Fungi,Ascomycota,Sordariomycetes,Microascales,NA,NA,NA
OTU3015,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU3016,NA,NA,NA,NA,NA,NA,NA
OTU3017,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Septoria,Septoria_glycinicola
OTU3018,NA,NA,NA,NA,NA,NA,NA
OTU3019,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,Vermispora,NA
OTU3020,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_pubescens
OTU3021,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Corynesporascaceae,Corynespora,Corynespora_cassiicola
OTU3022,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella_slobbergiarum
OTU3023,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU3024,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,Halteria_grandinella
OTU3025,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Gibberella,NA
OTU3027,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA
OTU3028,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,Acremonium,NA
OTU3029,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Corynesporascaceae,Corynespora,Corynespora_cassiicola
OTU303,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,Chalara,Chalara_dualis
OTU3030,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_radicina
OTU3031,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Oxytricha,NA
OTU3032,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Sistotrema,NA
OTU3033,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU3034,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU3035,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA
OTU3036,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU3037,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,NA
OTU3038,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Sterkiella,NA
OTU3039,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chloridium,NA
OTU3040,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU3041,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU3042,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Tyrannosorus,Tyrannosorus_pinicola
OTU3043,NA,NA,NA,NA,NA,NA,NA
OTU3044,Fungi,NA,NA,NA,NA,NA,NA
OTU3046,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU3047,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,NA
OTU3048,Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
OTU3049,NA,NA,NA,NA,NA,NA,NA
OTU305,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,Chalara,Chalara_dualis
OTU3050,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU3051,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,NA,NA
OTU3052,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU3054,NA,NA,NA,NA,NA,NA,NA
OTU3055,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Ochroconis,NA
OTU3056,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,Hannaella_oryzae
OTU3057,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU3058,NA,NA,NA,NA,NA,NA,NA
OTU3059,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,Naganishia_cerealis
OTU306,NA,NA,NA,NA,NA,NA,NA
OTU3060,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala_opportunistica
OTU3061,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU3062,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Meseres,NA
OTU3063,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU3064,NA,NA,NA,NA,NA,NA,NA
OTU3065,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Setophoma,Setophoma_caverna
OTU3066,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_celtidis
OTU3067,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU3068,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,Chalara,NA
OTU3069,NA,NA,NA,NA,NA,NA,NA
OTU3070,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU3071,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Pleotrichocladium,Pleotrichocladium_opacum
OTU3072,NA,NA,NA,NA,NA,NA,NA
OTU3073,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU3074,Fungi,Ascomycota,Leotiomycetes,Helotiales,Ploettnerulaceae,Cadophora,Cadophora_gregata
OTU3075,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU3076,NA,NA,NA,NA,NA,NA,NA
OTU3077,Fungi,Ascomycota,Sordariomycetes,Atractosporales,Conlariaceae,Conlarium,Conlarium_sacchari
OTU3078,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU308,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU3081,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Tyrannosorus,Tyrannosorus_pinicola
OTU3082,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Leptospora,NA
OTU3083,Fungi,Ascomycota,Sordariomycetes,Atractosporales,Conlariaceae,Conlarium,Conlarium_sacchari
OTU3084,Viridiplantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Coelastrella,NA
OTU3085,Alveolata,Ciliophora,Spirotrichea,Urostylida,Urostylidae,NA,NA
OTU3086,NA,NA,NA,NA,NA,NA,NA
OTU3087,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU3088,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA
OTU309,NA,NA,NA,NA,NA,NA,NA
OTU3090,Alveolata,Ciliophora,Spirotrichea,Urostylida,Pseudourostylidae,Pseudourostyla,NA
OTU3091,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU3092,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Sistotrema,NA
OTU3093,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Mrakia,Mrakia_frigida
OTU3094,Fungi,NA,NA,NA,NA,NA,NA
OTU3095,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU3096,Fungi,NA,NA,NA,NA,NA,NA
OTU3097,NA,NA,NA,NA,NA,NA,NA
OTU3098,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella_slobbergiarum
OTU3099,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU3100,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala_radicis
OTU3101,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Oxytricha,NA
OTU3102,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU3103,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU3104,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Tetracystis,NA
OTU3105,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_celtidis
OTU3106,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,Hannaella_oryzae
OTU3107,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU3108,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Tetracystis,NA
OTU3109,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,Chalara,NA
OTU311,NA,NA,NA,NA,NA,NA,NA
OTU3110,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala_opportunistica
OTU3111,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_caninus
OTU3112,NA,NA,NA,NA,NA,NA,NA
OTU3113,Alveolata,Ciliophora,Spirotrichea,Stichotrichida,Amphisiellidae,Paraurostyla,NA
OTU3114,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Meseres,NA
OTU3115,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,NA
OTU3116,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Nectria,NA
OTU3117,Alveolata,Ciliophora,Spirotrichea,Stichotrichida,Amphisiellidae,Paraurostyla,NA
OTU3118,Fungi,Ascomycota,Sordariomycetes,Microascales,NA,NA,NA
OTU3119,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Amaurodon,NA
OTU312,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
OTU3120,Fungi,NA,NA,NA,NA,NA,NA
OTU3121,Fungi,NA,NA,NA,NA,NA,NA
OTU3122,Fungi,Ascomycota,Leotiomycetes,Helotiales,Ploettnerulaceae,Cadophora,Cadophora_gregata
OTU3123,NA,NA,NA,NA,NA,NA,NA
OTU3124,NA,NA,NA,NA,NA,NA,NA
OTU3125,NA,NA,NA,NA,NA,NA,NA
OTU3126,NA,NA,NA,NA,NA,NA,NA
OTU3127,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU3129,NA,NA,NA,NA,NA,NA,NA
OTU3130,Fungi,Basidiobolomycota,Basidiobolomycetes,Basidiobolales,NA,NA,NA
OTU3131,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU3133,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU3135,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU3136,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU3137,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU3138,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA
OTU3139,NA,NA,NA,NA,NA,NA,NA
OTU314,NA,NA,NA,NA,NA,NA,NA
OTU3140,NA,NA,NA,NA,NA,NA,NA
OTU3141,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU3142,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU3143,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria_filiformis
OTU3145,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU3146,NA,NA,NA,NA,NA,NA,NA
OTU3147,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU3148,Viridiplantae,Anthophyta,Monocotyledonae,Asparagales,Orchidaceae,Dendrobium,Dendrobium_rotundatum
OTU3149,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU315,NA,NA,NA,NA,NA,NA,NA
OTU3150,Fungi,Basidiomycota,Agaricomycetes,Boletales,Coniophoraceae,Coniophora,Coniophora_eremophila
OTU3152,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_polygonia
OTU3153,NA,NA,NA,NA,NA,NA,NA
OTU3154,Fungi,NA,NA,NA,NA,NA,NA
OTU3155,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_polygonia
OTU3156,NA,NA,NA,NA,NA,NA,NA
OTU3157,Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
OTU3158,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces,Talaromyces_adpressus
OTU3159,Fungi,Basidiomycota,Microbotryomycetes,NA,Chrysozymaceae,Udeniozyma,NA
OTU316,NA,NA,NA,NA,NA,NA,NA
OTU3160,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,NA,Oliveonia,NA
OTU3161,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces,Talaromyces_purpureogenus
OTU3162,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,NA,NA
OTU3163,Fungi,NA,NA,NA,NA,NA,NA
OTU3165,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis_rosea
OTU3166,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae
OTU3167,NA,NA,NA,NA,NA,NA,NA
OTU3168,Metazoa,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Mesorhabditis,NA
OTU3169,Fungi,NA,NA,NA,NA,NA,NA
OTU317,NA,NA,NA,NA,NA,NA,NA
OTU3171,NA,NA,NA,NA,NA,NA,NA
OTU3172,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
OTU3173,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU3174,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Tausonia,Tausonia_pullulans
OTU3175,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomidium,Chaetomidium_leptoderma
OTU3176,Fungi,Ascomycota,Sordariomycetes,Boliniales,NA,NA,NA
OTU3177,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_circinelloides
OTU3178,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU3179,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,NA,NA
OTU318,NA,NA,NA,NA,NA,NA,NA
OTU3180,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Tetracystis,NA
OTU3181,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU3182,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,NA
OTU3183,Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Poteriospumella,NA
OTU3184,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Tausonia,Tausonia_pullulans
OTU3185,Fungi,Olpidiomycota,GS18,NA,NA,NA,NA
OTU3187,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU3188,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU3190,NA,NA,NA,NA,NA,NA,NA
OTU3191,Fungi,NA,NA,NA,NA,NA,NA
OTU3192,NA,NA,NA,NA,NA,NA,NA
OTU3193,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU3194,NA,NA,NA,NA,NA,NA,NA
OTU3196,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU3197,NA,NA,NA,NA,NA,NA,NA
OTU3198,NA,NA,NA,NA,NA,NA,NA
OTU3199,NA,NA,NA,NA,NA,NA,NA
OTU32,NA,NA,NA,NA,NA,NA,NA
OTU320,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU3200,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Myrothecium,NA
OTU3202,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,NA,Oliveonia,NA
OTU3203,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,NA,Oliveonia,NA
OTU3204,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU3206,NA,NA,NA,NA,NA,NA,NA
OTU3207,Viridiplantae,Chlorophyta,Chlorophyceae,Chaetophorales,Chaetophoraceae,Fritschiella,NA
OTU3208,Fungi,Basidiomycota,Agaricomycetes,Tremellodendropsidales,NA,NA,NA
OTU3209,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU3210,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,NA
OTU3211,Cryptista,Katablepharidophyta,NA,NA,NA,NA,NA
OTU3212,NA,NA,NA,NA,NA,NA,NA
OTU3213,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU3214,NA,NA,NA,NA,NA,NA,NA
OTU3215,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU3216,NA,NA,NA,NA,NA,NA,NA
OTU3217,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU3218,NA,NA,NA,NA,NA,NA,NA
OTU3219,NA,NA,NA,NA,NA,NA,NA
OTU3221,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU3222,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,NA
OTU3223,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU3224,NA,NA,NA,NA,NA,NA,NA
OTU3225,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,Hannaella_oryzae
OTU3226,Fungi,NA,NA,NA,NA,NA,NA
OTU3227,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Sonoraphlyctidaceae,Sonoraphlyctis,NA
OTU3228,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys,Clonostachys_rosea
OTU3229,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,Globisporangium,Globisporangium_sylvaticum
OTU323,NA,NA,NA,NA,NA,NA,NA
OTU3230,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Chlorococcum,NA
OTU3233,Fungi,Ascomycota,NA,NA,NA,Ciliophora,NA
OTU3234,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,NA,NA
OTU3235,NA,NA,NA,NA,NA,NA,NA
OTU3236,NA,NA,NA,NA,NA,NA,NA
OTU3237,Viridiplantae,Chlorophyta,Chlorophyceae,Chaetophorales,Chaetophoraceae,Fritschiella,NA
OTU3238,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU3239,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU324,NA,NA,NA,NA,NA,NA,NA
OTU3241,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_anthrisci
OTU3242,NA,NA,NA,NA,NA,NA,NA
OTU3244,NA,NA,NA,NA,NA,NA,NA
OTU3245,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys,Clonostachys_rosea
OTU3246,Fungi,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Berkeleyomyces,Berkeleyomyces_rouxiae
OTU3247,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU3248,NA,NA,NA,NA,NA,NA,NA
OTU3249,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Phallus,Phallus_rubicundus
OTU325,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_harpali
OTU3250,NA,NA,NA,NA,NA,NA,NA
OTU3251,Fungi,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA
OTU3252,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,Torula_fici
OTU3253,Metazoa,Nematoda,NA,NA,NA,NA,NA
OTU3254,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,Ustilago_sphaerogena
OTU3255,Fungi,Chytridiomycota,Synchytriomycetes,Synchytriales,Synchytriaceae,NA,NA
OTU3256,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU3257,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Ganoderma,Ganoderma_applanatum
OTU3258,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Sonoraphlyctidaceae,Sonoraphlyctis,NA
OTU3259,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Neohelicomyces,Neohelicomyces_dehongensis
OTU326,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU3260,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA
OTU3261,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Sterkiella,NA
